name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons
c145f0	Human	Hermit	2018-04-21T12:20:41Z	Monk 5	Monk	Way of the Open Hand	5		45	17	9	18	14	11	16	13	lawful good	Religion|Medicine	Dart|Unarmed strike|Staff Of Thunder And Lightning		04 21 18	LG	G	L	Human		Dart|Unarmed Strike
5528fb	Human	Criminal	2018-05-08T01:44:43Z	Fighter 8|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	9	Crossbow Expert|Sharpshooter|Resilient	84	17	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword Of Life|Net|Crossbow, heavy	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	05 07 18	LN	N	L	Human	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword|Net|Crossbow, Heavy
7b77dd	Forest Gnome	Noble	2018-04-21T13:32:03Z	Wizard 1	Wizard		1		8	17	9	18	14	20	12	10	Lawful Neutral (good-ish)	Arcana|History|Investigation|Insight	Dagger	Minor Illusion (Gnome)*0|Ray Of Frost*0|Prestidigitation*0|Mage Hand*0|Detect Magic*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Comprehend Languages*1|Sleep*1	04 21 18	LN	N	L	Gnome	Minor Illusion*0|Ray of Frost*0|Prestidigitation*0|Mage Hand*0|Detect Magic*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Comprehend Languages*1|Sleep*1	Dagger
c4f9bf	Half-Orc	Knight	2018-04-28T06:56:35Z	Paladin 3	Paladin	Oath of Vengeance	3		28	18	19	10	14	12	10	17		Athletics|Arcana|Religion|Intimidation|Persuasion	Greataxe|Javelin	Bane*1|Hunter’s Mark*1	04 27 18		NA	NA	Half-Orc	Bane*1|Hunter’s Mark*1	Greataxe|Javelin
c4f9bf	Meio-Orc	Cavaleiro	2018-04-28T06:57:27Z	Paladin 3	Paladin	Oath of Vengeance	3		28	18	19	10	14	12	10	17	Leal e Neutro	Athletics|Arcana|Religion|Intimidation|Persuasion	Machado Grande	Bane*1|Hunter’s Mark*1	04 27 18	LN	N	L	Orc	Bane*1|Hunter’s Mark*1	
450bc3	Triton	Soldier	2018-04-27T22:46:25Z	Fighter 7	Fighter	Cavalier	7	Defensive Duelist	77	16	18	14	16	8	13	16	Lawful Good	Athletics|Acrobatics|Animal Handling|Intimidation|Persuasion	Trident|Shortsword		04 27 18	LG	G	L	Triton		Trident|Shortsword
8bb8d4	Goblin	Custom	2018-04-18T23:04:03Z	Rogue 2	Rogue		2		10	14	12	17	10	14	10	10		Sleight of Hand|Stealth|Insight|Medicine|Deception|Performance	Dagger		04 18 18		NA	NA	Goblin		Dagger
f2c073	Half-Elf	Haunted One	2018-05-03T02:13:43Z	Sorcerer 3	Sorcerer	Draconic Bloodline	3		23	15	9	14	14	12	10	17	Chaotic Good	Arcana|Investigation|Survival|Deception|Intimidation|Persuasion	Dagger	Fire Bolt*0|Acid Splash*0|Mage Hand*0|Create Bonfire*0|Shield*1|Magic Missle*1|Mirror Image*2|Scorching Ray*2	05 02 18	CG	G	C	Half-Elf	Fire Bolt*0|Acid Splash*0|Mage Hand*0|Create Bonfire*0|Shield*1|Magic Missile*1|Mirror Image*2|Scorching Ray*2	Dagger
38ef2c	Human	Far Traveler	2018-05-04T01:27:24Z	Rogue 3	Rogue	Assassin	3		24	14	9	16	15	14	11	13		Acrobatics|Stealth|Insight|Perception|Intimidation|Performance	Rapier|Shortbow|Dagger		05 03 18		NA	NA	Human		Rapier|Shortbow|Dagger
fd71db	Human	City Watch	2018-05-04T01:00:53Z	Warlock 3	Warlock	The Celestial	3	Spell Sniper	24	13	10	14	14	16	14	18	LN	Athletics|Investigation|Insight|Perception|Deception	Dagger|Quarterstaff	Light*0|Sacred Flame*0|Eldritch Blast*0|Prestiditation*0|Mending*0|Mage Hand*0|Protecton From Good And Evil*1|Hex*1|Guiding Bolt*1|Cure Wounds*1	05 03 18	LN	N	L	Human	Light*0|Sacred Flame*0|Eldritch Blast*0|Prestidigitation*0|Mending*0|Mage Hand*0|Hex*1|Guiding Bolt*1|Cure Wounds*1	Dagger|Quarterstaff
e291c4	Hill Dwarf	Cloistered Scholar	2018-05-04T01:03:11Z	Cleric 3	Cleric	Life Domain	3		30	16	16	10	16	12	18	11		History|Religion|Insight|Medicine	Warhammer|Crossbow, light	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2	05 03 18		NA	NA	Dwarf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2	Warhammer|Crossbow, Light
e4a93c	Human	Noble	2018-05-04T01:02:34Z	Sorcerer 3	Sorcerer	Draconic Bloodline	3	Spell Sniper	26	16	10	16	16	11	11	18	NG	Arcana|History|Insight|Deception|Persuasion	Quarterstaff|Dagger		05 03 18	NG	G	N	Human		Quarterstaff|Dagger
1b4f23	Human	Acolyte	2018-05-04T01:03:40Z	Cleric 3	Cleric	Tempest Domain	3	Magic Initiate	27	16	12	10	16	10	18	12		Religion|Insight|Medicine|Persuasion	Warhammer|Crossbow, light	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2	05 03 18		NA	NA	Human	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2	Warhammer|Crossbow, Light
1ed728	Half-Elf	Faction Agent	2018-04-21T14:08:42Z	Sorcerer 20	Sorcerer	Draconic Bloodline	20	Actor|Alert|Spell Sniper|Elven Accuracy|Elemental Adept	182	17	14	18	18	15	18	24		Arcana|Insight|Perception|Deception|Intimidation|Persuasion	Crossbow, light|Dagger		04 21 18		NA	NA	Half-Elf		Crossbow, Light|Dagger
b99519	Tabaxi	Sailor	2018-04-19T17:21:07Z	Bard 3	Bard	College of Swords	3		27	15	12	18	17	13	14	18		Athletics|Stealth|Arcana|Religion|Perception|Performance	Rapier|Dagger		04 19 18		NA	NA	Tabaxi		Rapier|Dagger
1ed728	Half-Elf	Faction Agent	2018-04-19T17:24:29Z	Sorcerer 20	Sorcerer	Draconic Bloodline	20	Actor|Alert|Spell Sniper|Elven Accuracy|Elemental Adept	182	17	14	18	18	15	18	24		Arcana|Insight|Perception|Deception|Intimidation|Persuasion	Crossbow, light|Dagger		04 19 18		NA	NA	Half-Elf		Crossbow, Light|Dagger
5adfa6	Earth Genasi	Haunted One	2018-05-06T02:46:01Z	Fighter 1	Fighter		1		13	18	16	10	16	13	10	10	Chaotic Good	Athletics|History|Investigation|Religion	Battleaxe|Handaxe		05 05 18	CG	G	C	Genasi		Battleaxe|Handaxe
b6cafc	Half-Elf	Acolyte	2018-04-22T19:15:44Z	Rogue 1	Rogue		1		9	13	15	14	13	12	10	10		Acrobatics|Sleight of Hand|Stealth|Religion|Insight|Intimidation|Performance|Persuasion	Rapier|Shortbow|Dagger		04 22 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger
864f34	Dragonborn	Mercenary Veteran	2018-05-01T18:22:35Z	Fighter 1	Fighter		1		14	16	18	16	18	13	15	13		Athletics|Survival|Intimidation|Persuasion	Crossbow, light		05 01 18		NA	NA	Dragonborn		Crossbow, Light
864f34	Dragonborn	Mercenary Veteran	2018-05-01T18:40:59Z	Fighter 1	Fighter		1		14	16	18	16	18	13	15	13		Athletics|Survival|Intimidation|Persuasion	Crossbow, light|Rapier|Pike		05 01 18		NA	NA	Dragonborn		Crossbow, Light|Rapier|Pike
4626a0	Variant	Acolyte	2018-05-07T06:30:49Z	Warlock 3	Warlock	The Great Old One	3		30	12	12	12	15	13	15	20	Neutral Evil	Arcana|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Friends*0|Dancing Lights*0|Fire Bolt*0|Viscious Mockery*0|Hellish Rebuke*1|Dissonant Whispers*1	05 06 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Friends*0|Dancing Lights*0|Fire Bolt*0|Vicious Mockery*0|Hellish Rebuke*1|Dissonant Whispers*1	Quarterstaff|Shortbow|Dagger
8d74da	Ghastly Halfling	Outlander	2018-04-17T03:57:25Z	Druid 1	Druid		1		7	13	8	10	8	8	9	8		Athletics|Arcana|Perception|Survival	Scimitar		04 16 18		NA	NA	Halfling		Scimitar
5fe6dd	Ghostwise Halfling	Outlander	2018-04-30T23:23:19Z	Druid 1	Druid		1		10	16	9	16	14	13	14	6		Athletics|Arcana|Perception|Survival	Scimitar		04 30 18		NA	NA	Halfling		Scimitar
e8acde	Aarakocra	Sailor	2018-05-02T00:52:40Z	Monk 1	Monk		1		9	15	11	16	12	10	14	10	Neutral good	Athletics|Acrobatics|Stealth|Perception	Dart|Unarmed strike|Quarterstaff		05 01 18	NG	G	N	Aarakocra		Dart|Unarmed Strike|Quarterstaff
5fe6dd	Ghostwise Halfling	Outlander	2018-04-22T17:57:23Z	Druid 1	Druid		1		7	13	8	10	8	8	9	8		Athletics|Arcana|Perception|Survival	Scimitar		04 22 18		NA	NA	Halfling		Scimitar
e8acde	Aarakocra	Sailor	2018-04-22T05:04:26Z	Monk 1	Monk		1		9	15	12	17	13	10	15	8	Neutral good	Athletics|Acrobatics|Stealth|Perception	Javelin|Dart|Unarmed strike		04 21 18	NG	G	N	Aarakocra		Javelin|Dart|Unarmed Strike
e8acde	Aarakocra	Sailor	2018-04-17T03:37:35Z	Monk 1	Monk		1		9	15	13	17	12	10	15	8		Athletics|Acrobatics|Stealth|Perception	Shortsword|Dart|Unarmed strike		04 16 18		NA	NA	Aarakocra		Shortsword|Dart|Unarmed Strike
e8acde	Aarakocra	Sailor	2018-04-24T02:41:13Z	Monk 1	Monk		1		9	15	10	17	12	10	14	11	Neutral good	Athletics|Acrobatics|Stealth|Perception	Dart|Unarmed strike|Quarterstaff		04 23 18	NG	G	N	Aarakocra		Dart|Unarmed Strike|Quarterstaff
5528fb	Human	Criminal	2018-04-16T21:38:28Z	Fighter 8|Cleric 1	Fighter|Cleric	Battle Master|Forge Domain	9	Crossbow Expert|Sharpshooter|Resilient	84	17	9	20	17	11	13	12	lawful neutral	Stealth|Insight|Perception|Intimidation|Persuasion	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword Of Life|Net|Crossbow, heavy	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	04 16 18	LN	N	L	Human	Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1	Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword|Net|Crossbow, Heavy
1f12fc	Human	Far Traveler	2018-05-01T13:51:28Z	Cleric 1	Cleric	Nature Domain	1	War Caster	11	18	13	13	16	11	18	10	Lawful Good	History|Religion|Animal Handling|Insight|Perception|Survival	Mace|Spear	Animal Friendship*1|Bane (Con)*1|Bless (Con)*1|Ceremony (Ritual)*1|Command*1|Create Or Destroy Water*1|Cure Wounds*1|Detect Evil and Good (Con)*1|Detect Magic (Con) (Ritual)*1|Detect Poison and Disease (Con) (Ritual)*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Protection from Evil and Good (Con)*1|Purify Food and Drink (Con) (Ritual)*1|Sanctuary*1|Shield of Faith (Con)*1|Speak with Animals (Ritual)*1	05 01 18	LG	G	L	Human	Animal Friendship*1|Bane*1|Bless*1|Ceremony*1|Command*1|Create or Destroy Water*1|Cure Wounds*1|Detect Evil and Good*1|Detect Magic*1|Detect Poison and Disease*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Protection from Evil and Good*1|Purify Food and Drink*1|Sanctuary*1|Shield of Faith*1|Speak with Animals*1	Mace|Spear
4626a0	Variant	Acolyte	2018-04-18T01:00:06Z	Warlock 2	Warlock	The Great Old One	2		20	12	12	12	15	13	15	20	Neutral Evil	Arcana|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Protection From Good and Evil*1	04 17 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Protection from Evil and Good*1	Quarterstaff|Shortbow|Dagger
4626a0	Variant	Acolyte	2018-04-18T01:02:53Z	Warlock 2	Warlock	The Great Old One	2		20	12	12	12	15	13	15	20	Neutral Evil	Arcana|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Protection From Good and Evil*1	04 17 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Protection from Evil and Good*1	Quarterstaff|Shortbow|Dagger
0048c5	Firbolg	Sage	2018-04-21T16:10:19Z	Druid 3	Druid	Circle of the Moon	3		21	14	11	13	12	14	17	8		Arcana|History|Nature|Insight	Quarterstaff|Javelin|Sling		04 21 18		NA	NA	Firbolg		Quarterstaff|Javelin|Sling
e791b4	Firbolg	Outlander	2018-05-05T00:07:21Z	Barbarian 2	Barbarian		2		31	14	18	11	18	6	16	10		Athletics|Nature|Survival|Intimidation	Greataxe|Handaxe|Javelin		05 04 18		NA	NA	Firbolg		Greataxe|Handaxe|Javelin
7f550f	Variant	Faction Agent	2018-04-21T16:05:41Z	Paladin 2|Warlock 1	Paladin|Warlock	|The Archfey	3		27	18	15	12	14	10	8	17		Athletics|Religion|Insight|Perception|Intimidation|Persuasion	Longsword|Javelin		04 21 18		NA	NA	Half-Elf		Longsword|Javelin
0048c5	Firbolg	Sage	2018-04-20T03:35:00Z	Druid 1	Druid		1		9	14	11	13	12	14	17	8		Arcana|History|Nature|Insight	Quarterstaff|Javelin|Sling		04 19 18		NA	NA	Firbolg		Quarterstaff|Javelin|Sling
7f550f	Variant	Faction Agent	2018-04-21T16:14:57Z	Paladin 3	Paladin	Oath of Ancients	3		28	18	15	12	14	10	8	17		Athletics|Religion|Insight|Perception|Intimidation|Persuasion	Longsword|Javelin	Ensnaring Strike*1|Speak with Animals*1	04 21 18		NA	NA	Half-Elf	Ensnaring Strike*1|Speak with Animals*1	Longsword|Javelin
b59c79	Variant	Haunted One	2018-05-06T22:15:31Z	Rogue 4	Rogue	Scout	4	Elven Accuracy	44	15	12	19	17	16	13	18		Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion	Rapier|Shortbow|Dagger		05 06 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger
549ebd	Dragonborn	Charlatan	2018-05-08T09:28:46Z	Sorcerer 2	Sorcerer	Storm Sorcery	2		9	15	10	14	13	12	10	16	Chaotic Neutral	Sleight of Hand|Deception|Intimidation|Persuasion	Quarterstaff|Dagger	Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Dancing Lights*0|Burning Hands*1|Witch Bolt*1	05 08 18	CN	N	C	Dragonborn	Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Dancing Lights*0|Burning Hands*1|Witch Bolt*1	Quarterstaff|Dagger
33ef30	Human	Acolyte 	2018-05-05T23:37:57Z	Cleric 1	Cleric	War Domain	1		11	17	14	9	16	11	15	13	NG	Religion|Insight|Perception|Persuasion	Mace|Dagger	Guidance*0|Light*0|Sacred Flame*0|Divine Favor*1|Shield of Faith*1|Cure Wounds*1|Guiding Bolt*1|Bane*1	05 05 18	NG	G	N	Human	Guidance*0|Light*0|Sacred Flame*0|Divine Favor*1|Shield of Faith*1|Cure Wounds*1|Guiding Bolt*1|Bane*1	Mace|Dagger
ff10fc	Fallen Aasimar	Custom	2018-04-19T13:15:04Z	Druid 6	Druid	Circle of Dreams	6		45	16	10	14	14	10	16	12	NG	Stealth|Nature|Religion|Perception	Shillelagh	Shillelagh*0|Produce Flame*0|Frost Bite*0|Light*0|Cure Wounds*1|Speak With Animals*1|Faerie Fire*1|Pass Without Trace*2|Moonbeam*2|Invisibility*2|Daylight*3|Erupting Earth*3|Conjure Animals*3	04 19 18	NG	G	N	Aasimar	Shillelagh*0|Produce Flame*0|Frostbite*0|Light*0|Cure Wounds*1|Speak with Animals*1|Faerie Fire*1|Pass Without Trace*2|Moonbeam*2|Invisibility*2|Daylight*3|Erupting Earth*3|Conjure Animals*3	
aa48f5	Human	Criminal	2018-05-06T11:48:03Z	Rogue 1	Rogue		1		9	14	15	17	13	13	14	19	Neutral Evil	Acrobatics|Stealth|Insight|Deception|Intimidation|Persuasion	Shortsword|Shortbow|Dagger		05 06 18	NE	E	N	Human		Shortsword|Shortbow|Dagger
7a1af8	Mountain Dwarf	Sailor	2018-04-29T20:36:44Z	Paladin 5	Paladin	Oath of Ancients	5	Squat Nimbleness	54	17	18	11	15	10	11	14	NG	Athletics|Acrobatics|Insight|Perception|Persuasion	Maul|Battleaxe|Handaxe	Ensnaring Strike*1|Speak with Animals*1|Divine Favor*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite *1|Nature's Wrath (Paladin)*1|Turn The Faithless (Paladin)*1|Moonbeam*2|Misty Step*2|Aid*2|Branding Smite *2	04 29 18	NG	G	N	Dwarf	Ensnaring Strike*1|Speak with Animals*1|Divine Favor*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Moonbeam*2|Misty Step*2|Aid*2|Branding Smite*2	Maul|Battleaxe|Handaxe
8d0f83	Triton	Courtier	2018-04-18T21:32:30Z	Bard 3	Bard	College of Valor	3		27	14	13	16	17	13	14	17		Athletics|Insight|Perception|Intimidation|Persuasion	Rapier|Dagger		04 18 18		NA	NA	Triton		Rapier|Dagger
8d0f83	Triton	Courtier	2018-04-26T03:13:07Z	Bard 4	Bard	College of Valor	4	Magic Initiate	38	14	13	16	17	13	14	17	LG	Athletics|Insight|Perception|Intimidation|Persuasion	Rapier|Dagger		04 25 18	LG	G	L	Triton		Rapier|Dagger
5bb250	Wood Elf	Outlander	2018-04-26T20:39:04Z	Monk 3|Druid 2	Monk|Druid	Way of the Kensei|Circle of the Moon	5		41	15	8	17	13	13	15	9	n	Athletics|Stealth|Nature|Perception|Survival	Sahuagin Claw Gauntlet |Longbow|Fling Druid Staff |Katana 	Druidcraft*0|Guidance*0|Mending*0|Poison Spray*0|Produce Flame*0|Resistance*0|Shillelagh*0|Thunder Clap*0|Thorn Whip*0|Resistance *0|Mold Earth*0|Magic Stone*0|Gust*0|Froatbite*0|Goodberry*1|Cure Wounds*1|Ice Knife*1|Thunderwave*1|Entangled*1|Healing Word*1	04 26 18	NN	N	N	Elf	Druidcraft*0|Guidance*0|Mending*0|Poison Spray*0|Produce Flame*0|Resistance*0|Shillelagh*0|Thunderclap*0|Thorn Whip*0|Resistance*0|Mold Earth*0|Magic Stone*0|Gust*0|Frostbite*0|Goodberry*1|Cure Wounds*1|Ice Knife*1|Thunderwave*1|Entangle*1|Healing Word*1	Longbow
45c534	Goblin	Criminal	2018-04-28T00:49:51Z	Rogue 4	Rogue	Assassin	4		31	15	10	19	15	13	10	10		Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception	Rapier|Shortbow|Dagger		04 27 18		NA	NA	Goblin		Rapier|Shortbow|Dagger
45c534	Goblin	Criminal	2018-04-28T14:07:41Z	Rogue 4	Rogue	Assassin	4		31	17	10	19	15	13	10	10	neutral 	Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception	Rapier|Shortbow|Dagger		04 28 18	NN	N	N	Goblin		Rapier|Shortbow|Dagger
439342	Rock Gnome	Faction Agent	2018-04-19T18:55:44Z	Blood Hunter 10	Blood Hunter	Order of the Mutant	10	Fade Away	84	15	13	16	14	14	12	12		Acrobatics|Investigation|Religion|Insight|Survival	Morningstar|Crossbow, Hand		04 19 18		NA	NA	Gnome		Morningstar|Crossbow, hand
983fbd	Half-Orc	Knight	2018-04-21T15:46:15Z	Fighter 6	Fighter	Champion	6		75	18	18	10	18	10	14	20		Athletics|Religion|Perception|Intimidation|Persuasion	Battleaxe|Handaxe		04 21 18		NA	NA	Half-Orc		Battleaxe|Handaxe
4ccc70	Goliath	Soldier	2018-04-21T03:04:06Z	Fighter 1	Fighter		1		14	16	19	12	18	11	14	9	Lawful Neutral	Athletics|Perception|Survival|Intimidation	Glaive|Crossbow, heavy|Crossbow, light		04 20 18	LN	N	L	Goliath		Glaive|Crossbow, Heavy|Crossbow, Light
9cf749	Scourge Aasimar	Folk Hero	2018-04-26T20:25:17Z	Paladin 3	Paladin	OathBreaker	3		32	18	16	13	16	8	12	16		Athletics|Animal Handling|Survival|Intimidation	Longsword|Javelin	Hellish Rebuke*1|Inflict Wounds*1	04 26 18		NA	NA	Aasimar	Hellish Rebuke*1|Inflict Wounds*1	Longsword|Javelin
f22218	Scourge Aasimar	Knight	2018-04-26T19:07:59Z	Fighter 3	Fighter	Samurai	3		36	16	16	13	16	8	14	14	lawful good	Athletics|Animal Handling|Insight|Perception	Longsword|Shortsword|Longbow		04 26 18	LG	G	L	Aasimar		Longsword|Shortsword|Longbow
27043c	Half-Elf	Entertainer	2018-04-21T01:07:34Z	Bard 1	Bard		1		10	14	8	16	14	12	10	16	neutral good	Acrobatics|Arcana|Insight|Perception|Deception|Performance	Rapier|Dagger	Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Faerie Fire*1|Healing Word*1	04 20 18	NG	G	N	Half-Elf	Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Faerie Fire*1|Healing Word*1	Rapier|Dagger
8e0952	High Elf	Noble	2018-04-18T04:11:55Z	Rogue 1	Rogue		1		8	13	8	17	10	15	12	13	Lawful Good 	Sleight of Hand|Stealth|History|Investigation|Insight|Perception|Persuasion	Rapier|Shortbow|Dagger	Mage Hand*0	04 17 18	LG	G	L	Elf	Mage Hand*0	Rapier|Shortbow|Dagger
8e0952	High Elf	Noble	2018-04-21T01:50:14Z	Rogue 1	Rogue		1		8	13	8	17	10	15	12	13	Lawful Good 	Acrobatics|Sleight of Hand|Stealth|History|Investigation|Perception|Persuasion	Rapier|Shortbow|Dagger|Crossbow, heavy	Mage Hand*0	04 20 18	LG	G	L	Elf	Mage Hand*0	Rapier|Shortbow|Dagger|Crossbow, Heavy
18b6f8	High Elf	Criminal	2018-04-18T04:12:03Z	Rogue 1	Rogue		1		9	13	8	17	12	15	13	10		Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Deception	Rapier|Shortbow|Dagger	Mage Hand*0	04 17 18		NA	NA	Elf	Mage Hand*0	Rapier|Shortbow|Dagger
c77d90	High Elf	Haunted One	2018-04-18T04:12:24Z	Wizard 1	Wizard		1		8	13	9	16	14	16	10	9		History|Investigation|Insight|Perception|Survival	Quarterstaff|Magic Missle|Fire Bolt	Mage Hand*0|Minor Illusion*0|Firebolt*0|Prestidigitation*0|Magic Missle*1|Thunderwave*1|Find Familiar*1|Mage Armor*1|Shield*1|Fog Clod*1	04 17 18		NA	NA	Elf	Mage Hand*0|Minor Illusion*0|Fire Bolt*0|Prestidigitation*0|Magic Missile*1|Thunderwave*1|Find Familiar*1|Mage Armor*1|Shield*1|Fog Cloud*1	Quarterstaff
6c03ba	Wood Elf	Folk Hero	2018-05-01T23:35:43Z	Ranger 2	Ranger		2		16	16	10	17	14	12	14	8		Athletics|Stealth|Investigation|Animal Handling|Perception|Survival	Spear|Quarterstaff|Longbow		05 01 18		NA	NA	Elf		Spear|Quarterstaff|Longbow
634259	Tiefling	Urban Bounty Hunter	2018-04-23T06:53:02Z	Rogue 1	Rogue		1		8	12	13	13	11	14	13	14		Sleight of Hand|Stealth|Deception|Persuasion	Rapier|Shortbow|Dagger		04 22 18		NA	NA	Tiefling		Rapier|Shortbow|Dagger
4626a0	Variant	Acolyte	2018-04-24T05:17:22Z	Warlock 2	Warlock	The Great Old One	2		20	12	12	12	15	13	15	20	Neutral Evil	Arcana|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	04 23 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	Quarterstaff|Shortbow|Dagger
4626a0	Variant	Acolyte	2018-04-24T05:09:30Z	Warlock 2	Warlock	The Great Old One	2		20	12	12	12	15	13	15	20	Neutral Evil	Arcana|Nature|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	04 23 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	Quarterstaff|Shortbow|Dagger
9212f6	Human	Custom	2018-04-23T06:52:21Z	Fighter 1	Fighter		1		11	16	14	13	13	13	12	15		Athletics|Insight|Perception|Persuasion	Scimitar|Handaxe		04 22 18		NA	NA	Human		Scimitar|Handaxe
4626a0	Variant	Acolyte	2018-04-24T05:01:45Z	Warlock 2	Warlock	The Great Old One	2		20	12	12	12	15	13	15	20	Neutral Evil	Arcana|Religion|Insight|Deception	Quarterstaff|Shortbow|Dagger	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	04 23 18	NE	E	N	Half-Elf	Eldritch Blast*0|Thunderclap*0|Hellish Rebuke*1|Dissonant Whispers*1	Quarterstaff|Shortbow|Dagger
530e8b	Lightfoot Halfling	Folk Hero	2018-04-23T06:51:39Z	Monk 1	Monk		1		9	13	14	15	13	11	12	12		Athletics|Acrobatics|Animal Handling|Survival	Quarterstaff|Dart|Unarmed strike		04 22 18		NA	NA	Halfling		Quarterstaff|Dart|Unarmed Strike
dca8da	Hill Giant	Haunted One	2018-04-24T05:26:55Z	Barbarian 1	Barbarian		1		13	12	13	12	12	13	14	13		Athletics|Investigation|Perception|Survival|Intimidation	Glaive|Crossbow, light|Javelin		04 23 18		NA	NA			Glaive|Crossbow, Light|Javelin
07e4fb	Human	Urban Bounty Hunter	2018-05-10T23:38:31Z	Barbarian 1	Barbarian		1		15	15	14	14	17	11	14	15	True Neutral	Athletics|Deception|Intimidation|Persuasion	Greatsword|Spear|Javelin		05 10 18	NN	N	N	Human		Greatsword|Spear|Javelin
9151ca	Human	Noble	2018-05-12T06:31:11Z	Sorcerer 6	Sorcerer	Wild Magic	6	Spell Sniper	38	13	7	17	14	11	8	17		Arcana|History|Deception|Persuasion	Crossbow, light|Dagger		05 11 18		NA	NA	Human		Crossbow, Light|Dagger
9151ca	Human	Noble	2018-05-12T20:02:06Z	Sorcerer 6	Sorcerer	Wild Magic	6	Spell Sniper	38	13	7	17	14	11	8	17		Arcana|History|Deception|Persuasion	Crossbow, light|Dagger		05 12 18		NA	NA	Human		Crossbow, Light|Dagger
9151ca	Human	Noble	2018-05-12T20:35:48Z	Sorcerer 6	Sorcerer	Wild Magic	6	Spell Sniper	33	13	7	17	14	11	8	17		Arcana|History|Deception|Persuasion	Crossbow, light|Dagger		05 12 18		NA	NA	Human		Crossbow, Light|Dagger
9151ca	Human	Noble	2018-05-12T20:48:48Z	Sorcerer 6	Sorcerer	Wild Magic	6	Spell Sniper	33	16	7	17	14	11	8	17	Lawful Good	Arcana|History|Deception|Persuasion	Crossbow, light|Dagger	Test*0|Test*1	05 12 18	LG	G	L	Human	Gust*0	Crossbow, Light|Dagger
97fcf8	Human	Soldier	2018-05-10T00:01:59Z	Fighter 1	Fighter		1		12	18	16	15	14	13	11	9		Athletics|Acrobatics|Survival|Intimidation	Battleaxe|Crossbow, light		05 09 18		NA	NA	Human		Battleaxe|Crossbow, Light
